#,Total Threads,Physical Memory Wired,Physical Memory Active,Physical Memory Inactive,Physical Memory Used,Physical Memory Free,VM Size,Page Ins,Page Outs,Swap Used,Net Packets In,Net Bytes In,Net Packets Out,Net Bytes Out,Net Packets In Per Second,Net Packets Out Per Second,Net Bytes In Per Second,Net Bytes Out Per Second,Disk Read Ops,Disk Bytes Read,Disk Write Ops,Disk Bytes Written,Disk Read Ops Per Second,Disk Write Ops Per Second,Disk Bytes Read Per Second,Disk Bytes Written Per Second,% Total Load,% User Load,% System Load,% Nice Load
0,345,100671488,98471936,64405504,263548928,57352192,29696737280,370655232,8462336,0,281125,654988657,138381,597801915,<null>,<null>,<null>,<null>,156154,1995931648,79477,17925910528,<null>,<null>,<null>,<null>,44.80015945,44.80015945,0,0
131,308,88383488,108158976,64786432,261328896,24387584,29529870336,371474432,8462336,0,283637,662589947,139812,604885893,25,9,66951,51454,156324,1998249984,80192,18195304448,0,27,0,4792937,30.91859627,30.91859627,0,0
132,311,91537408,108101632,64782336,264421376,27959296,29526953984,371474432,8462336,0,283653,662643779,139822,604938989,15,9,51582,50877,156335,1998319616,80194,18195525632,10,1,66722,211941,53.10439491,53.10439491,0,0
133,311,88739840,108158976,64786432,261685248,32092160,29519310848,371474432,8462336,0,283670,662697633,139832,604992098,16,9,51599,50885,156335,1998319616,80194,18195525632,0,0,0,0,23.9056778,23.9056778,0,0
134,310,86876160,109035520,64790528,260702208,32559104,29518614528,371474432,8462336,0,283685,662751140,139842,605045177,14,9,51321,50911,156335,1998319616,80194,18195525632,0,0,0,0,7.179487467,7.179487467,0,0
135,307,86876160,109035520,64806912,260718592,32329728,29517017088,371474432,8462336,0,283698,662804481,139852,605098252,12,9,51196,50941,156335,1998319616,80194,18195525632,0,0,0,0,4.807692409,4.807692409,0,0
136,304,88936448,108154880,64806912,261898240,32378880,29516042240,371474432,8462336,0,283709,662857986,139860,605151215,10,7,51351,50830,156335,1998319616,80195,18195546112,0,0,0,19655,11.53846169,11.53846169,0,0
137,304,88526848,108347392,64806912,261681152,32534528,29516058624,371474432,8462336,0,283724,662911532,139870,605204301,14,9,51378,50936,156335,1998319616,80195,18195546112,0,0,0,0,9.079669952,9.079669952,0,0
138,302,88465408,108339200,64806912,261611520,32337920,29514977280,371474432,8462336,0,283742,662965418,139880,605257378,17,9,51763,50986,156335,1998319616,80195,18195546112,0,0,0,0,7.692307949,7.692307949,0,0
139,309,89141248,108314624,64806912,262262784,31559680,29518987264,371474432,8462336,0,283760,663019155,139890,605310453,17,9,51595,50959,156335,1998319616,80197,18198016000,0,1,0,2371451,19.23076916,19.23076916,0,0
140,311,88416256,108421120,64806912,261644288,32026624,29519974400,371474432,8462336,0,283786,663074034,139900,605363547,24,9,52426,50721,156335,1998319616,80197,18198016000,0,0,0,0,12.81671143,12.81671143,0,0
141,310,86880256,109158400,64806912,260845568,31649792,29517508608,371474432,8462336,0,283800,663127415,139910,605416624,13,9,51213,50921,156335,1998319616,80197,18198016000,0,0,0,0,5.302464485,5.302464485,0,0
142,308,86880256,109154304,64811008,260845568,33734656,29514448896,371474432,8462336,0,283817,663180974,139920,605469699,16,9,51378,50914,156335,1998319616,80197,18198016000,0,0,0,0,6.190476418,6.190476418,0,0
143,317,88576000,108392448,64811008,261779456,34037760,29519228928,371474432,8462336,0,283885,663244331,139982,605532664,65,59,60825,60449,156335,1998319616,80197,18198016000,0,0,0,0,11.53846169,11.53846169,0,0
144,317,88641536,108326912,64811008,261779456,34246656,29519233024,371474432,8462336,0,283919,663299972,140007,605587519,32,23,53282,52529,156335,1998319616,80197,18198016000,0,0,0,0,10.09615397,10.09615397,0,0
145,317,88571904,108318720,64811008,261701632,33804288,29519273984,371474432,8462336,0,283935,663353599,140015,605640484,15,7,51489,50853,156335,1998319616,80197,18198016000,0,0,0,0,12.5,12.5,0,0
146,317,88621056,108257280,64811008,261689344,31440896,29521727488,371474432,8462336,0,283955,663407672,140025,605693561,19,9,51887,50931,156335,1998319616,80197,18198016000,0,0,0,0,13.46153879,13.46153879,0,0
147,320,88338432,108412928,64811008,261562368,34131968,29521063936,371474432,8462336,0,283974,663461755,140035,605746770,18,9,51612,50778,156335,1998319616,80230,18200936448,0,31,0,2787035,12.38095236,12.38095236,0,0
148,314,88698880,108371968,64811008,261881856,34021376,29517869056,371474432,8462336,0,283984,663514847,140045,605799862,9,9,50919,50919,156335,1998319616,80230,18200936448,0,0,0,0,10.07326007,10.07326007,0,0
149,313,88559616,108331008,64811008,261701632,34017280,29517115392,371474432,8462336,0,283995,663568028,140055,605852933,10,9,50989,50884,156335,1998319616,80230,18200936448,0,0,0,0,10.0274725,10.0274725,0,0
150,311,88473600,108331008,64811008,261615616,34275328,29516034048,371474432,8462336,0,284032,663624373,140065,605906010,35,9,54085,50948,156335,1998319616,80230,18200936448,0,0,0,0,7.692307472,7.692307472,0,0
151,305,88760320,108306432,64811008,261877760,33873920,29512839168,371474432,8462336,0,284048,663678010,140073,605958975,15,7,51440,50796,156335,1998319616,80232,18203406336,0,1,0,2368751,12.01923037,12.01923037,0,0
152,307,88309760,108412928,64811008,261533696,34041856,29513904128,371474432,8462336,0,284071,663732202,140083,606012067,22,9,51941,50886,156335,1998319616,80232,18203406336,0,0,0,0,8.09523797,8.09523797,0,0
153,303,88989696,108560384,64819200,262369280,34349056,29511774208,371474432,8462336,0,284091,663786167,140093,606065144,19,9,51796,50944,156335,1998319616,80232,18203406336,0,0,0,0,8.714525461,8.714525461,0,0
154,303,86880256,109142016,64819200,260841472,34074624,29511774208,371474432,8462336,0,284108,663839893,140103,606118221,16,9,51525,50902,156335,1998319616,80232,18203406336,0,0,0,0,7.646520615,7.646520615,0,0
155,300,86880256,109142016,64819200,260841472,33693696,29510176768,371474432,8462336,0,284130,663893981,140113,606171296,21,9,51925,50952,156335,1998319616,80232,18203406336,0,0,0,0,5.260988951,5.260988951,0,0
156,302,86880256,109142016,64819200,260841472,33816576,29511241728,371474432,8462336,0,284144,663947575,140123,606224371,13,9,51465,50966,156335,1998319616,80232,18203406336,0,0,0,0,6.217948914,6.217948914,0,0
157,302,86880256,109142016,64819200,260841472,33935360,29511241728,371474432,8462336,0,284159,664001110,140133,606277446,14,9,51404,50963,156335,1998319616,80232,18203406336,0,0,0,0,4.831030607,4.831030607,0,0
158,334,86880256,109142016,64831488,260853760,34000896,29528281088,371474432,8462336,0,284180,664055322,140143,606330521,20,9,51975,50885,156335,1998319616,80232,18203406336,0,0,0,0,11.53846169,11.53846169,0,0
159,335,105324544,107151360,64864256,277340160,19079168,29555781632,371474432,8462336,0,284202,664117745,140153,606384426,21,9,59884,51713,156335,1998319616,80251,18206068736,0,18,0,2554150,50,50,0,0
160,335,86958080,109367296,64864256,261189632,16863232,29558382592,371474432,8462336,0,284221,664172532,140163,606438119,18,9,52567,51518,156335,1998319616,80251,18206068736,0,0,0,0,14.90384579,14.90384579,0,0
161,334,88449024,108523520,64864256,261836800,18870272,29556285440,371474432,8462336,0,284241,664226571,140171,606491086,19,7,51795,50768,156335,1998319616,80260,18213478400,0,8,0,7102107,22.59615421,22.59615421,0,0
162,332,87912448,108634112,64864256,261410816,19202048,29555245056,371474432,8462336,0,284257,664280153,140181,606544180,15,9,51432,50963,156335,1998319616,80260,18213478400,0,0,0,0,6.227106571,6.227106571,0,0
163,332,90972160,108195840,64864256,264032256,20647936,29551955968,371474432,8462336,0,284273,664333716,140191,606597255,15,9,51380,50912,156335,1998319616,80260,18213478400,0,0,0,0,17.78846169,17.78846169,0,0
164,332,98643968,107909120,64868352,271421440,17997824,29553246208,371474432,8462336,0,284293,664391063,140201,606651096,19,9,54867,51513,156335,1998319616,80281,18216140800,0,20,0,2547305,35.42124367,35.42124367,0,0
165,331,92889088,109604864,64905216,267399168,18198528,29553086464,371474432,8462336,0,284324,664460394,140211,606705251,28,9,64545,50416,156335,1998319616,80283,18218610688,0,1,0,2299398,32.04828739,32.04828739,0,0
166,335,91541504,109596672,64921600,266059776,15843328,29561122816,371474432,8462336,0,284342,664514390,140221,606758345,17,9,51421,50562,156335,1998319616,80289,18223550464,0,5,0,4704257,31.42857218,31.42857218,0,0
167,321,93376512,109625344,64921600,267923456,15638528,29554200576,371474432,8462336,0,284352,664567484,140231,606811439,9,9,50956,50956,156335,1998319616,80289,18223550464,0,0,0,0,14.38644743,14.38644743,0,0
168,305,98914304,108515328,64921600,272351232,17346560,29542821888,371474432,8462336,0,284362,664620555,140241,606865008,9,9,50802,51279,156335,1998319616,80289,18223550464,0,0,0,0,29.2695322,29.2695322,0,0
169,305,103780352,108384256,64921600,277086208,17649664,29542543360,371474432,8462336,0,284386,664683208,140251,606918975,22,9,59951,51640,156335,1998319616,80292,18226020352,0,2,0,2363404,30.68681335,30.68681335,0,0
170,306,86970368,110452736,64921600,262344704,14774272,29547151360,371474432,8462336,0,284402,664737789,140261,606972668,15,9,52397,51545,156335,1998319616,80295,18228490240,0,2,0,2371091,16.82692337,16.82692337,0,0
171,306,87937024,109977600,64921600,262836224,16904192,29544120320,371474432,8462336,0,284417,664791462,140271,607025762,14,9,51095,50544,156335,1998319616,80301,18233430016,0,5,0,4702600,21.4285717,21.4285717,0,0
172,306,90796032,109539328,64925696,265261056,16596992,29544910848,371474432,8462336,0,284433,664845076,140281,607078856,15,9,51452,50953,156335,1998319616,80301,18233430016,0,0,0,0,15.83333349,15.83333349,0,0
173,305,86949888,109281280,64942080,261173248,21299200,29536067584,371474432,8462336,0,284448,664898772,140289,607131821,14,7,51381,50681,156335,1998319616,80301,18233430016,0,0,0,0,14.84890127,14.84890127,0,0
174,303,90046464,108249088,64942080,263237632,21831680,29531889664,371474432,8462336,0,284468,664960695,140299,607185819,19,9,59449,51840,156335,1998319616,80305,18238369792,0,3,0,4742420,33.29910469,33.29910469,0,0
175,299,89636864,108519424,64950272,263106560,26316800,29524480000,371474432,8462336,0,284485,665014585,140309,607238913,16,9,51426,50667,156335,1998319616,80343,18241339392,0,36,0,2833871,15.23809481,15.23809481,0,0
176,300,101842944,107327488,64954368,274124800,17657856,29538353152,371474432,8462336,0,284499,665070015,140317,607292526,13,7,53241,51495,156335,1998319616,80345,18243809280,0,1,0,2372355,36.66666698,36.66666698,0,0
177,301,86945792,109363200,64954368,261263360,17473536,29539270656,371474432,8462336,0,284516,665123915,140327,607346214,16,9,51616,51413,156335,1998319616,80345,18243809280,0,0,0,0,16.34615421,16.34615421,0,0
178,310,88342528,108531712,64954368,261828608,19533824,29542342656,371474432,8462336,0,284531,665177326,140337,607399293,14,9,51188,50870,156335,1998319616,80354,18251218944,0,8,0,7101377,27.88461494,27.88461494,0,0
179,310,87789568,108900352,64954368,261644288,24723456,29532282880,371474432,8462336,0,284544,665230939,140347,607452387,12,9,51497,50998,156335,1998319616,80354,18251218944,0,0,0,0,5.779011011,5.779011011,0,0
180,313,89698304,108376064,64958464,263032832,28053504,29528281088,371474432,8462336,0,284570,665285701,140357,607505462,24,9,52036,50433,156335,1998319616,80354,18251218944,0,0,0,0,22.72363186,22.72363186,0,0
181,313,108863488,107253760,64958464,281075712,15630336,29549375488,371474432,8462336,0,284593,665346742,140367,607559370,22,9,58559,51716,156335,1998319616,80357,18253688832,0,2,0,2369465,45.19230652,45.19230652,0,0
182,313,86953984,109363200,64958464,261275648,15298560,29549928448,371474432,8462336,0,284608,665400554,140377,607613058,14,9,51514,51395,156335,1998319616,80365,18253819904,0,7,0,125475,14.90384674,14.90384674,0,0
183,313,88510464,108531712,64958464,262000640,17522688,29548204032,371474432,8462336,0,284624,665454168,140387,607666152,15,9,51414,50915,156335,1998319616,80385,18261315584,0,19,0,7188121,22.50457859,22.50457859,0,0
184,315,89739264,108376064,64958464,263073792,19988480,29540974592,371474432,8462336,0,284640,665508047,140397,607719246,15,9,51719,50965,156335,1998319616,80385,18261315584,0,0,0,0,23.88278294,23.88278294,0,0
185,311,90038272,108261376,64958464,263258112,20819968,29538197504,371474432,8462336,0,284660,665570214,140407,607773181,19,9,59641,51744,156335,1998319616,80388,18263785472,0,2,0,2369567,26.92307758,26.92307758,0,0
186,311,89698304,108494848,64987136,263180288,23326720,29535731712,371474432,8462336,0,284671,665623368,140417,607826275,10,9,51032,50975,156335,1998319616,80394,18268725248,0,5,0,4742648,16.82692337,16.82692337,0,0
187,306,98418688,107229184,64995328,270643200,18427904,29542400000,371474432,8462336,0,284687,665677101,140427,607880367,15,9,51508,51852,156335,1998319616,80394,18268725248,0,0,0,0,30.14194107,30.14194107,0,0
188,306,109826048,106917888,63766528,280510464,8331264,29566885888,371474432,8462336,0,284727,665763547,140437,607935096,38,9,82890,52477,156335,1998319616,80400,18271260672,0,5,0,2431133,35.57692146,35.57692146,0,0
189,305,93093888,107884544,63840256,264818688,13168640,29564637184,371474432,8462336,0,284740,665817162,140447,607988192,12,9,50488,49999,156335,1998319616,80407,18278670336,0,6,0,6977604,30.00793457,30.00793457,0,0
190,300,89145344,107876352,63844352,260866048,18821120,29551497216,371474432,8462336,0,284754,665870592,140457,608041286,13,9,51250,50928,156335,1998319616,80407,18278670336,0,0,0,0,23.07692242,23.07692242,0,0
191,300,89047040,108195840,63844352,261087232,27844608,29531811840,371474432,8462336,0,284766,665923823,140467,608094365,11,9,51120,50974,156335,1998319616,80407,18278670336,0,0,0,0,6.730769396,6.730769396,0,0
192,300,105414656,106921984,63844352,276180992,14114816,29559726080,371474432,8462336,0,284796,666000035,140477,608148599,28,9,71547,50914,156335,1998319616,80409,18281140224,0,1,0,2318731,47.66355133,47.66355133,0,0
193,298,86331392,108863488,63844352,259039232,22192128,29542887424,371474432,8462336,0,284808,666053315,140487,608201695,11,9,51160,50983,156335,1998319616,80409,18281140224,0,0,0,0,6.25,6.25,0,0
194,299,86331392,108863488,63844352,259039232,22003712,29543460864,371474432,8462336,0,284821,666106785,140497,608254770,12,9,51349,50969,156335,1998319616,80411,18281197568,0,1,0,55069,6.680402279,6.680402279,0,0
195,300,87744512,108032000,63844352,259620864,24047616,29540122624,371474432,8462336,0,284840,666161368,140505,608308342,18,7,52395,51425,156335,1998319616,80420,18288607232,0,8,0,7112728,31.87079811,31.87079811,0,0
196,300,89206784,107819008,63950848,260976640,27185152,29534269440,371474432,8462336,0,284855,666214866,140513,608361324,14,7,51372,50876,156335,1998319616,80420,18288607232,0,0,0,0,23.87362576,23.87362576,0,0
197,306,86331392,108777472,63950848,259059712,27381760,29537464320,371474432,8462336,0,284868,666268157,140523,608414403,12,9,51105,50901,156335,1998319616,80420,18288607232,0,0,0,0,12.01923037,12.01923037,0,0
198,306,89423872,107761664,63950848,261136384,27381760,29534994432,371474432,8462336,0,284891,666331596,140533,608468397,22,9,60868,51806,156335,1998319616,80424,18292985856,0,3,0,4201206,29.19413948,29.19413948,0,0
199,307,88846336,108019712,63963136,260829184,34557952,29524054016,371474432,8462336,0,284907,666385114,140543,608521491,15,9,51349,50942,156335,1998319616,80429,18296016896,0,4,0,2908239,16.82692242,16.82692242,0,0
200,307,88526848,108113920,63967232,260608000,33067008,29524049920,371474432,8462336,0,284921,666438512,140553,608574585,13,9,51263,50971,156335,1998319616,80429,18296016896,0,0,0,0,12.01923037,12.01923037,0,0
201,316,86278144,108769280,63967232,259014656,35864576,29523587072,371474432,8462336,0,284988,666502189,140615,608637552,64,59,61115,60433,156335,1998319616,80429,18296016896,0,0,0,0,8.598900795,8.598900795,0,0
202,316,100503552,106704896,63967232,271175680,24100864,29543845888,371474432,8462336,0,285002,666556628,140623,608691082,13,7,52254,51381,156335,1998319616,80432,18298486784,0,2,0,2370772,44.51007271,44.51007271,0,0
203,316,89296896,108343296,63967232,261607424,22097920,29546266624,371474432,8462336,0,285036,666613599,140648,608746552,32,24,54715,53273,156335,1998319616,80432,18298486784,0,0,0,0,11.53846169,11.53846169,0,0
204,316,88363008,107962368,64045056,260370432,23420928,29545209856,371474432,8462336,0,285051,666667104,140658,608799629,14,9,50880,50473,156335,1998319616,80484,18306400256,0,49,0,7525345,32.9644413,32.9644413,0,0
205,316,86331392,108904448,64045056,259280896,23547904,29545201664,371474432,8462336,0,285063,666720350,140668,608852723,11,9,51114,50968,156335,1998319616,80484,18306400256,0,0,0,0,3.379565597,3.379565597,0,0
206,316,86331392,108904448,64045056,259280896,23666688,29545201664,371474432,8462336,0,285073,666773425,140678,608905798,9,9,50953,50953,156335,1998319616,80484,18306400256,0,0,0,0,2.884615034,2.884615034,0,0
207,310,89309184,107745280,64049152,261103616,29888512,29530836992,371474432,8462336,0,285090,666827106,140688,608958867,16,9,51513,50925,156335,1998319616,80484,18306400256,0,0,0,0,27.21611691,27.21611691,0,0
208,309,98426880,107212800,64049152,269688832,24190976,29537062912,371474432,8462336,0,285107,666881878,140698,609012511,16,9,52574,51491,156335,1998319616,80486,18308870144,0,1,0,2370798,28.71336937,28.71336937,0,0
209,319,96124928,107470848,64069632,267665408,26853376,29540204544,371474432,8462336,0,285121,666935308,140708,609065605,13,9,49958,49644,156335,1998319616,80487,18308878336,0,0,0,7659,21.96261692,21.96261692,0,0
210,318,88064000,107958272,64069632,260091904,24895488,29540327424,371474432,8462336,0,285144,666999558,140718,609120155,22,9,61576,52279,156335,1998319616,80493,18313818112,0,5,0,4734215,33.17307568,33.17307568,0,0
211,318,92508160,108064768,64073728,264646656,23855104,29544124416,371474432,8462336,0,285154,667052875,140726,609173137,9,7,51162,50841,156335,1998319616,80496,18316288000,0,2,0,2370093,24.51923084,24.51923084,0,0
